"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2000",12413.202,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2000",11467.966,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1999",12119.037,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1999",11315.2,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1998",12487.326,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1998",11123.973,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1997",12194.74,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1997",11021.23,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1996",11907.246,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1996",10859.246,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1995",11724.292,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1995",10673.722,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1994",11546.638,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1994",10568.574,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1993",11510.17,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1993",10512.686,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1992",11728.866,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1992",10501.247,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1991",12000.949,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1991",10539.998,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1990",12322.09,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1990",10628.897,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1989",12265.047,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1989",10520.61,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1988",12244.828,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1988",10075.849,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1987",11914.976,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1987",9723.889,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1986",12019.52,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1986",9560.724,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1985",12085.004,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1985",9412.53,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1984",11873.919,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1984",9175.835,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1983",11903.48,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1983",8921.099,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2023",2492.853,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2023",2055.94,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2022",9945.901,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2022",8177.528,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2021",9656.568,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2021",7973.45,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2020",9728.722,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2020",8016.908,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2019",9862.42,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2019",8185.246,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2018",9780.671,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2018",8114.888,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2017",9652.902,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2017",8027.991,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2016",9508.183,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2016",7802.244,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2015",9326.301,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2015",7661.246,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2014",9169.496,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2014",7610.702,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2013",9099.418,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2013",7583.078,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2012",9290.566,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2012",7654.586,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2011",9374.224,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2011",7565.516,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2010",9376.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2010",7456.061,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2009",9566.247,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2009",7464.22,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2008",9733.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2008",7479.799,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2007",9649.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2007",7263.434,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2006",9583.527,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2006",7164.393,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2005",9428.245,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2005",6998.145,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2004",9300.516,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2004",6851.112,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2003",9395.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2003",6635.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2002",9309.075,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2002",6470.677,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2001",9118.674,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2001",6289.096,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2000",9014.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2000",6017.323,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1999",8967.636,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1999",5807.181,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1998",8867.898,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1998",5642.089,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1997",8847.404,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1997",5514.043,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1996",8810.547,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1996",5442.275,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1995",8834.577,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1995",5327.757,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1994",9047.378,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1994",5349.045,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1993",9254.911,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1993",5355.491,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1992",9357.309,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1992",5417.348,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1991",9738.047,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1991",5661.939,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1990",9692.188,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1990",5517.11,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1989",9447.342,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1989",5303.387,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1988",9658.356,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1988",5213.444,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1987",9506.915,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1987",5049.972,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1986",9673.522,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1986",4988.258,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1985",9674.805,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1985",4869.14,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1984",9521.287,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1984",4709.924,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1983",9755.348,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1983",4842.757,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2021",32329.993,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2021",27076.559,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2020",32473.78,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2020",26880.663,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2019",32600.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2019",27036.798,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2018",32389.646,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2018",26531.951,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2017",32029.942,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2017",25734.657,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2016",31733.003,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2016",25153.556,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2015",31412.117,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2015",24526.066,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2014",31337.348,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2014",24201.226,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2013",31178.298,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2013",23892.912,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2012",31208.93,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2012",23410.256,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2011",30478.366,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2011",22708.756,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2010",30990.745,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2010",23106.824,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2009",31213.575,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2009",22959.781,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2008",31759.707,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2008",22952.462,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2007",31942.466,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2007",22792.286,,,,"Repository: ILO-STATISTICS - Micro data processing"
